track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,name,cluster
0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Days / Nights,The Nights,86,176658,False,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4,pop,"Avicii, The Nights",5
6gwnKOvdBKkTU4CQ7KpIAu,Shaarib Toshi;Arijit Singh,"Bandeya (feat. Arijit Singh) [From ""Dil Juunglee""]","Bandeya (feat. Arijit Singh) - From ""Dil Juunglee""",71,184666,False,0.465,0.551,7,-6.58,1,0.0362,0.619,6.03e-06,0.109,0.415,89.459,4,pop,"Shaarib Toshi;Arijit Singh, Bandeya (feat. Arijit Singh) - From ""Dil Juunglee""",7
3zHq9ouUJQFQRf3cm1rRLu,Ellie Goulding,Delirium (Deluxe),"Love Me Like You Do - From ""Fifty Shades Of Grey""",79,252534,False,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,4,pop,"Ellie Goulding, Love Me Like You Do - From ""Fifty Shades Of Grey""",13
3IOgP2PSCTdoAID7VmMGEh,Darshan Raval;Rochak Kohli;R. D. Burman,Ek Ladki Ko Dekha Toh Aisa Laga,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,69,155172,False,0.532,0.603,10,-7.575,1,0.0545,0.756,0.0,0.323,0.431,173.955,4,pop,"Darshan Raval;Rochak Kohli;R. D. Burman, Ek Ladki Ko Dekha Toh Aisa Laga - Title Track",14
1w3exvIgbRFV2ijf6qyWm8,Sidhu Moose Wala,No Name,Everybody Hurts,72,173333,False,0.738,0.599,8,-7.102,1,0.0393,0.434,0.0,0.13,0.575,120.052,5,pop,"Sidhu Moose Wala, Everybody Hurts",5
7H3mfOvtPNA8YDF3EdKy0L,Neeraj Shridhar;Kavita Seth,Cocktail (Original Motion Picture Soundtrack),Tum Hi Ho Bandhu,71,283693,False,0.715,0.89,11,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994,4,pop,"Neeraj Shridhar;Kavita Seth, Tum Hi Ho Bandhu",4
1stiSonuKkZqhI1o9nZ9MT,Tanishk Bagchi;Jubin Nautiyal;Asees Kaur,Shershaah (Original Motion Picture Soundtrack),Raataan Lambiyan,70,230292,False,0.721,0.628,10,-5.546,1,0.0409,0.61,0.0,0.108,0.514,81.008,4,pop,"Tanishk Bagchi;Jubin Nautiyal;Asees Kaur, Raataan Lambiyan",6
0bmp0lE3ArELHqda9PBMVG,Amit Trivedi;Kavita Seth;Amitabh Bhattacharya,I Love You...Forever,"Iktara (From ""Wake Up Sid"")",70,253773,False,0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,4,pop,"Amit Trivedi;Kavita Seth;Amitabh Bhattacharya, Iktara (From ""Wake Up Sid"")",13
2hTn8oS49IQULxAWs7hEBz,Maninder Buttar;Zahrah S Khan;Tanishk Bagchi,Sakhiyan2.0 - BellBottom,Sakhiyan2.0,68,177694,False,0.817,0.715,9,-5.13,1,0.0484,0.183,0.0,0.214,0.398,100.002,4,pop,"Maninder Buttar;Zahrah S Khan;Tanishk Bagchi, Sakhiyan2.0",5
7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,86,199440,False,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,4,pop,"Shawn Mendes, There's Nothing Holdin' Me Back",7
69xohKu8C1fsflYAiSNbwM,BTS,Proof,Run BTS,84,204939,False,0.724,0.818,8,-3.747,1,0.168,0.0201,0.0,0.0358,0.696,77.004,4,pop,"BTS, Run BTS",1
0lNr0bkRupchqckGeSMSpZ,Yuvan Shankar Raja,"Veera Soora (From ""Naane Varuvean"")",Veera Soora,70,205145,False,0.518,0.723,2,-8.075,1,0.137,0.157,1.2e-05,0.107,0.363,100.118,4,pop,"Yuvan Shankar Raja, Veera Soora",1
5P3o95Jf0YBQRQ4j2XPpfC,BLACKPINK,BORN PINK,Pink Venom,83,186964,False,0.794,0.719,0,-7.227,1,0.0761,0.0119,0.0,0.276,0.69,90.016,4,pop,"BLACKPINK, Pink Venom",7
3OK2VUpcjQQZAqGHw95N4G,Prem Dhillon,No Lookin' Back,26 Blvd,69,212413,True,0.649,0.799,2,-4.87,1,0.377,0.0405,0.0,0.452,0.558,173.913,4,pop,"Prem Dhillon, 26 Blvd",1
2FCXQHugkoHE1K3tiDu8pu,Alka Yagnik;Arijit Singh,Love Forever With Arijit Singh,"Agar Tum Saath Ho (From ""Tamasha"")",72,341054,False,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4,pop,"Alka Yagnik;Arijit Singh, Agar Tum Saath Ho (From ""Tamasha"")",9
26aOnndLckt8uAsk6odL5n,Shreya Ghoshal;Palakad Sreeram;Mahesh Vinayakram,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Ratchasa Maamaney,71,289942,False,0.546,0.786,4,-9.486,1,0.212,0.349,1.35e-06,0.109,0.434,99.798,3,pop,"Shreya Ghoshal;Palakad Sreeram;Mahesh Vinayakram, Ratchasa Maamaney",12
2n9ylYiF7urpXo36qBwr3g,Stebin Ben,Mera Dil Bhi Kitna Pagal Hai (Recreated Version),Mera Dil Bhi Kitna Pagal Hai - Recreated Version,70,200827,False,0.601,0.733,6,-5.987,0,0.0362,0.333,1.73e-06,0.406,0.375,94.017,4,pop,"Stebin Ben, Mera Dil Bhi Kitna Pagal Hai - Recreated Version",7
5QO79kh1waicV47BqGRL3g,The Weeknd,After Hours,Save Your Tears,89,215626,True,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,4,pop,"The Weeknd, Save Your Tears",1
27NovPIUIRrOZoCHxABJwK,Lil Nas X;Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),86,212000,True,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,4,pop,"Lil Nas X;Jack Harlow, INDUSTRY BABY (feat. Jack Harlow)",1
4roFMBSQp7W4fYVxKMmhA5,Mitraz,Junoon,Junoon,70,191111,False,0.607,0.593,4,-7.982,0,0.0378,0.2,0.0,0.0833,0.211,107.988,4,pop,"Mitraz, Junoon",7
4fgJe7zBjVXvs8HxtE21Y9,Arijit Singh;Harshdeep Kaur,Raees,Zaalima,71,299333,False,0.486,0.898,9,-3.791,1,0.171,0.309,0.0,0.0886,0.648,88.335,4,pop,"Arijit Singh;Harshdeep Kaur, Zaalima",12
2L1OXzqVPpVxotHfLglUcB,Diljit Dosanjh;Tory Lanez;Ikky,Chauffeur,Chauffeur,71,205040,True,0.639,0.767,6,-4.997,1,0.0928,0.13,0.0,0.205,0.54,154.032,4,pop,"Diljit Dosanjh;Tory Lanez;Ikky, Chauffeur",1
4Dvkj6JhhA12EX05fT7y2e,Harry Styles,Harry's House,As It Was,92,167303,False,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4,pop,"Harry Styles, As It Was",5
6SPLYHHBN0dKGaoD2Jcccs,AP Dhillon,Two Hearts Never Break The Same,Hills,68,159942,False,0.779,0.331,1,-10.115,1,0.0794,0.411,0.00577,0.11,0.182,96.012,4,pop,"AP Dhillon, Hills",14
4iJyoBOLtHqaGxP12qzhQI,Justin Bieber;Daniel Caesar;Giveon,Justice,Peaches (feat. Daniel Caesar & Giveon),86,198081,True,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4,pop,"Justin Bieber;Daniel Caesar;Giveon, Peaches (feat. Daniel Caesar & Giveon)",7
2P91MQbaiQOfbiz9VqhqKQ,Lauv,I met you when I was 18. (the playlist),I Like Me Better,83,197436,False,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,4,pop,"Lauv, I Like Me Better",7
3RiPr603aXAoi4GHyXx0uy,Coldplay,A Head Full of Dreams,Hymn for the Weekend,85,258266,False,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,4,pop,"Coldplay, Hymn for the Weekend",13
4uUG5RXrOk84mYEfFvj3cK,David Guetta;Bebe Rexha,I'm Good (Blue),I'm Good (Blue),98,175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,pop,"David Guetta;Bebe Rexha, I'm Good (Blue)",5
6epn3r7S14KUqlReYr77hA,Justin Bieber;Ludacris,My World 2.0,Baby,82,214240,False,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,4,pop,"Justin Bieber;Ludacris, Baby",1
0b11D9D0hMOYCIMN3OKreM,Witt Lowry;Ava Max,Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),77,186022,True,0.504,0.788,3,-4.113,0,0.215,0.0134,0.0,0.363,0.228,170.039,4,pop,"Witt Lowry;Ava Max, Into Your Arms (feat. Ava Max)",7
6E9UwSfT80age2xknoMS7Y,Payal Dev;Jubin Nautiyal,"Tum Hi Aana (From ""Marjaavaan"")","Tum Hi Aana (From ""Marjaavaan"")",70,249126,False,0.473,0.401,4,-7.018,0,0.0241,0.629,1.17e-05,0.154,0.345,90.076,4,pop,"Payal Dev;Jubin Nautiyal, Tum Hi Aana (From ""Marjaavaan"")",13
4XxfOvudrnBRdlgzEaq1sd,Diljit Dosanjh,G.O.A.T.,Born to Shine,69,213333,False,0.745,0.826,6,-4.339,0,0.0866,0.357,0.0,0.302,0.674,90.149,4,pop,"Diljit Dosanjh, Born to Shine",1
4cluDES4hQEUhmXj6TXkSo,One Direction,Up All Night,What Makes You Beautiful,84,199986,False,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,4,pop,"One Direction, What Makes You Beautiful",7
3jf5303mzzJ96O8xFTcEn4,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")","Mann Bharryaa 2.0 (From ""Shershaah"")",69,266005,False,0.428,0.467,2,-4.904,1,0.0327,0.68,0.0,0.135,0.193,90.831,4,pop,"B Praak, Mann Bharryaa 2.0 (From ""Shershaah"")",4
7lGhrfren1Zpwh0ds0zuUg,Arijit Singh;Parampara Tandon,"Pal Pal Dil Ke Paas- Title Track (From ""Pal Pal Dil Ke Paas"")",Pal Pal Dil Ke Paas- Title Track,71,254516,False,0.56,0.512,1,-7.185,0,0.0333,0.592,0.0,0.056,0.39,123.991,4,pop,"Arijit Singh;Parampara Tandon, Pal Pal Dil Ke Paas- Title Track",13
5QDLhrAOJJdNAmCTJ8xMyW,BTS,BE,Dynamite,85,199053,False,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,4,pop,"BTS, Dynamite",7
3HiobOOpSpMsi95WBKPBYk,Jeet Gannguli;Arijit Singh,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Hamari Adhuri Kahani (Title Track),70,398799,False,0.223,0.359,0,-7.569,1,0.0312,0.845,0.0,0.133,0.193,73.059,4,pop,"Jeet Gannguli;Arijit Singh, Hamari Adhuri Kahani (Title Track)",2
0tjnLIbuF8mwLUKq3CNIdH,Sachet Tandon;Parampara Tandon;Sachin-Jigar,Shiddat,Jug Jug Jeeve,70,199174,False,0.559,0.632,5,-7.58,0,0.0608,0.413,0.0,0.118,0.699,90.097,4,pop,"Sachet Tandon;Parampara Tandon;Sachin-Jigar, Jug Jug Jeeve",7
3BHR1mJOqn2UZyq98YKPgd,BLACKPINK,BORN PINK,Typa Girl,82,179172,True,0.918,0.585,7,-7.781,1,0.0889,0.0627,0.0,0.624,0.519,131.966,4,pop,"BLACKPINK, Typa Girl",5
3H3x4NhR3wJh6IvRHmPvkd,Thaman S;Srivardhini;Aditi Bhavaraju;Satya Yamini;Roshini JKV;Tejaswini,"Tum Tum (From ""Enemy - Tamil"")","Tum Tum (From ""Enemy - Tamil"")",70,228567,False,0.741,0.761,8,-5.414,1,0.143,0.759,0.000607,0.126,0.912,147.047,3,pop,"Thaman S;Srivardhini;Aditi Bhavaraju;Satya Yamini;Roshini JKV;Tejaswini, Tum Tum (From ""Enemy - Tamil"")",6
0hNPo5brQ2MLlrdVKZfHK9,Thaman S;Sid Sriram,Kalaavathi - Sarkaru Vaari Paata,Kalaavathi,68,242322,False,0.392,0.574,5,-5.744,1,0.0336,0.627,0.0,0.532,0.446,65.528,4,pop,"Thaman S;Sid Sriram, Kalaavathi",13
7hUxzSsK2OHjeKWkzeArIU,B Praak,"Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")","Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")",68,248006,False,0.607,0.692,2,-4.276,1,0.033,0.43,0.0,0.151,0.242,114.789,4,pop,"B Praak, Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")",13
5nujrmhLynf4yMoMtj8AQF,Dua Lipa;DaBaby,Future Nostalgia,Levitating (feat. DaBaby),85,203064,False,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,pop,"Dua Lipa;DaBaby, Levitating (feat. DaBaby)",1
6f3ANRNQ8nCiPZ6VqXqq93,Amaal Mallik;Armaan Malik;Rashmi Virag,Main Rahoon Ya Na Rahoon,Main Rahoon Ya Na Rahoon,69,309457,False,0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025,3,pop,"Amaal Mallik;Armaan Malik;Rashmi Virag, Main Rahoon Ya Na Rahoon",12
1W1dS4VnIrYnllQJ3CAcZy,Sidhu Moose Wala,So High,So High,72,218666,False,0.538,0.763,11,-6.346,0,0.205,0.0152,0.0,0.109,0.484,180.002,4,pop,"Sidhu Moose Wala, So High",1
3T0oPETOdddxJ2xTt2qJe4,Arjun Kanungo;Momina Mustehsan,Aaya Na Tu,Aaya Na Tu,70,210000,False,0.665,0.539,11,-7.213,0,0.0474,0.825,5.85e-06,0.121,0.368,110.101,4,pop,"Arjun Kanungo;Momina Mustehsan, Aaya Na Tu",1
4BoFJMLSO3ZoD48KgnslSe,Yashal Shahid,Mere Humsafar (Original Score) [Female Version],Mere Humsafar (Original Score) [Female Version],68,351250,False,0.442,0.444,4,-9.804,1,0.042,0.744,0.0,0.0671,0.386,143.691,3,pop,"Yashal Shahid, Mere Humsafar (Original Score) [Female Version]",9
1ZaeaGLhFSckG8sv1y7AWk,Harrdy Sandhu,Kya Baat Ay,Kya Baat Ay,68,179444,False,0.849,0.592,6,-4.309,0,0.102,0.632,2.39e-06,0.108,0.652,89.966,4,pop,"Harrdy Sandhu, Kya Baat Ay",5
0gHFDbhx2RFBrhJplPxlcT,Diljit Dosanjh;Diamond Platnumz,Jugni,Jugni,68,193190,False,0.761,0.896,11,-3.668,0,0.215,0.0776,2.7e-06,0.124,0.65,96.957,4,pop,"Diljit Dosanjh;Diamond Platnumz, Jugni",7
30CDYWqqitNHUa0DGaUeIE,Mithoon;Vishal Mishra;Asees Kaur,"Jaan Ban Gaye (From ""Khuda Haafiz"")",Jaan Ban Gaye,70,211673,False,0.537,0.419,11,-11.585,1,0.0414,0.76,1.07e-05,0.107,0.292,132.261,4,pop,"Mithoon;Vishal Mishra;Asees Kaur, Jaan Ban Gaye",1
0tBbt8CrmxbjRP0pueQkyU,Selena Gomez;Marshmello,Wolves,Wolves,80,197993,False,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,4,pop,"Selena Gomez;Marshmello, Wolves",7
3QGsuHI8jO1Rx4JWLUh9jd,Shawn Mendes,Illuminate,Treat You Better,84,187973,False,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,4,pop,"Shawn Mendes, Treat You Better",7
5zfRl79umXWvKoA7p4KEPa,Tanishk Bagchi;Udit Narayan;Alka Yagnik,"Tip Tip (From ""Sooryavanshi"")","Tip Tip (From ""Sooryavanshi"")",70,250287,False,0.709,0.929,5,-1.583,0,0.061,0.0431,0.00648,0.125,0.477,103.01,4,pop,"Tanishk Bagchi;Udit Narayan;Alka Yagnik, Tip Tip (From ""Sooryavanshi"")",13
6nZiYSBwPQ7fYnVWkkkj4g,Jasleen Royal;Prateek Kuhad,Baar Baar Dekho (Original Motion Picture Soundtrack),Kho Gaye Hum Kahan,70,213055,False,0.778,0.227,1,-16.191,1,0.0379,0.983,0.14,0.113,0.38,116.033,4,pop,"Jasleen Royal;Prateek Kuhad, Kho Gaye Hum Kahan",1
1XSSm7oKOzNE8oUapjIRWV,Tanishk Bagchi;Gippy Grewal;Zahrah S Khan;Romy;Abrar Ul Haq,"The Punjaabban Song (From ""Jugjugg Jeeyo"")","The Punjaabban Song (From ""Jugjugg Jeeyo"")",70,199029,False,0.779,0.964,10,-2.888,0,0.0995,0.0858,1.46e-05,0.676,0.613,139.241,4,pop,"Tanishk Bagchi;Gippy Grewal;Zahrah S Khan;Romy;Abrar Ul Haq, The Punjaabban Song (From ""Jugjugg Jeeyo"")",7
4cktbXiXOapiLBMprHFErI,Maroon 5,JORDI (Deluxe),Memories,85,189486,False,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,4,pop,"Maroon 5, Memories",7
4qoIqWSly3rnZdCTgtcCMz,Harvi,Pta Mainu,Pta Mainu,69,164666,False,0.678,0.825,3,-4.417,0,0.196,0.0527,0.0,0.0963,0.631,90.047,4,pop,"Harvi, Pta Mainu",5
4381FmKZc1uT2zzhBiknH7,A.R. Rahman;Vagu Mazan;Thoughtsfornow,"Adheeraa (From ""Cobra"")","Adheeraa (From ""Cobra"")",70,259139,False,0.722,0.859,6,-8.143,0,0.039,0.11,7.39e-05,0.0929,0.562,110.969,4,pop,"A.R. Rahman;Vagu Mazan;Thoughtsfornow, Adheeraa (From ""Cobra"")",13
47isJpIIO8m7BJEhiFhnaf,dhruv,double take,double take,75,171743,False,0.456,0.437,8,-11.156,1,0.0867,0.839,0.0,0.218,0.209,108.678,4,pop,"dhruv, double take",5
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,"thank u, next",7 rings,84,178626,True,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4,pop,"Ariana Grande, 7 rings",5
0EH7sgeiFqDa3eS7ieW2zs,Akon;Hamsika Iyer,Ra-One,Chammak Challo,71,227091,False,0.742,0.879,0,-4.274,0,0.0328,0.0696,7.17e-06,0.0981,0.936,133.946,4,pop,"Akon;Hamsika Iyer, Chammak Challo",6
08kTa3SL9sV6Iy8KLKtGql,Prateek Kuhad,Kasoor,Kasoor,70,197549,False,0.558,0.497,8,-7.175,1,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,4,pop,"Prateek Kuhad, Kasoor",7
35P2Xal9x3GAdOHytyEUFe,Mithoon;Arijit Singh;Shashaa Tirupati,Half Girlfriend,Phir Bhi Tumko Chaahunga,70,351587,False,0.527,0.525,1,-8.106,1,0.0337,0.876,1.41e-05,0.172,0.257,99.638,4,pop,"Mithoon;Arijit Singh;Shashaa Tirupati, Phir Bhi Tumko Chaahunga",9
455lcFHS2MOMKcGquhAf22,Ankit Tiwari;Tara Sutaria,"Shaamat (From ""Ek Villain Returns"")","Shaamat (From ""Ek Villain Returns"")",70,334173,False,0.537,0.628,10,-5.342,0,0.029,0.148,0.0,0.0355,0.514,97.87,4,pop,"Ankit Tiwari;Tara Sutaria, Shaamat (From ""Ek Villain Returns"")",9
1WOz8NwADXFxRADQFVftxp,Arjan Dhillon,Jawani,Jawani,69,151218,False,0.782,0.69,7,-7.811,1,0.0708,0.00909,0.000661,0.359,0.429,99.944,4,pop,"Arjan Dhillon, Jawani",14
4JQxGJ8jsKW8pOUVoAgOZr,Amit Trivedi,Andhadhun,Naina Da Kya Kasoor,69,210951,False,0.845,0.659,9,-6.348,1,0.0373,0.159,0.0129,0.0782,0.547,125.965,4,pop,"Amit Trivedi, Naina Da Kya Kasoor",1
0mJTAdmY8olbGQjopDYff3,Dhvani Bhanushali;Nikhil D'Souza;Tanishk Bagchi,Vaaste,Vaaste,69,196043,False,0.444,0.479,5,-5.586,1,0.0436,0.454,0.0,0.095,0.315,89.892,4,pop,"Dhvani Bhanushali;Nikhil D'Souza;Tanishk Bagchi, Vaaste",7
53S98SFeRSxjd7F7eUnfAJ,Vishal Mishra,"Teri Hogaiyaan (From ""Broken But Beautiful Season 2"")",Teri Hogaiyaan,69,175874,False,0.404,0.43,5,-8.313,1,0.0336,0.779,0.000172,0.0941,0.51,106.322,5,pop,"Vishal Mishra, Teri Hogaiyaan",5
5nCthAh3jt4xKuLJAifAaR,Katy Perry,Harleys In Hawaii,Harleys In Hawaii,73,185815,False,0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,4,pop,"Katy Perry, Harleys In Hawaii",7
5FXMRdJjKq1BIX4e8Eg9mK,KK,Om Shanti Om,Ajab Si,69,241668,False,0.697,0.438,8,-8.411,1,0.0289,0.397,0.0,0.293,0.58,117.954,4,pop,"KK, Ajab Si",13
3iICKiDTyIK5qoVl2hXB2f,AP Dhillon,Two Hearts Never Break The Same,Summer High,63,177391,False,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,pop,"AP Dhillon, Summer High",5
0QzuaeCEEOV40Pn7IvKEny,dhruv,rapunzel,double take,83,171743,False,0.656,0.436,8,-11.141,1,0.0744,0.845,0.0,0.221,0.196,109.239,4,pop,"dhruv, double take",5
3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,=,Bad Habits,88,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,pop,"Ed Sheeran, Bad Habits",6
17opN752ZQpNuoptelsNQ1,Atif Aslam;Pritam,Race (Original Motion Picture Soundtrack),Pehli Nazar Mein,69,312892,False,0.488,0.57,9,-5.602,1,0.0775,0.251,0.0,0.107,0.668,169.702,4,pop,"Atif Aslam;Pritam, Pehli Nazar Mein",12
4V9rQZOGILc4YfBnCDXgTz,Prem Dhillon;Sidhu Moose Wala,Old Skool,Old Skool,68,253636,False,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,4,pop,"Prem Dhillon;Sidhu Moose Wala, Old Skool",13
5QtEFRYavs5S3GHtFEq7A4,Arijit Singh,Kabir Singh,Tujhe Kitna Chahne Lage,68,284779,False,0.395,0.397,11,-7.556,1,0.0368,0.735,0.0,0.11,0.303,70.568,4,pop,"Arijit Singh, Tujhe Kitna Chahne Lage",4
7F8RNvTQlvbeBLeenycvN6,A.R. Rahman;Javed Ali;Mohit Chauhan,Rockstar,Kun Faya Kun,69,470500,False,0.362,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,4,pop,"A.R. Rahman;Javed Ali;Mohit Chauhan, Kun Faya Kun",0
1QZRCi2Z1DQQaR6bGAzhtN,Yo Yo Honey Singh,Desi Kalakaar,Love Dose,69,224444,False,0.843,0.768,11,-4.554,0,0.117,0.256,0.0,0.614,0.662,139.998,4,pop,"Yo Yo Honey Singh, Love Dose",6
3B4etxytImrRKQgV3XHjnR,Katy Perry,Smile,Harleys In Hawaii,78,185480,False,0.721,0.751,10,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095,4,pop,"Katy Perry, Harleys In Hawaii",7
08bNPGLD8AhKpnnERrAc6G,Marshmello;Anne-Marie,FRIENDS,FRIENDS,79,202620,True,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,pop,"Marshmello;Anne-Marie, FRIENDS",1
0biCSADTAblvLTLtJz4pXO,Vishal-Shekhar;Arijit Singh;Jaideep Sahni,Befikre,Nashe Si Chadh Gayi,69,237875,False,0.799,0.784,4,-5.207,0,0.0519,0.11,2.84e-06,0.227,0.26,96.953,4,pop,"Vishal-Shekhar;Arijit Singh;Jaideep Sahni, Nashe Si Chadh Gayi",6
2vR23BjIzpLMtzsyKrM6Mb,Kailash Kher;Paresh Kamath;Naresh Kamath,Kailasa Jhoomo Re,Saiyyan,70,343906,False,0.473,0.562,0,-8.624,1,0.0451,0.65,0.000117,0.12,0.316,74.653,3,pop,"Kailash Kher;Paresh Kamath;Naresh Kamath, Saiyyan",9
2Bs4jQEGMycglOfWPBqrVG,One Direction,FOUR (Deluxe),Steal My Girl,80,228133,False,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,4,pop,"One Direction, Steal My Girl",6
75p6BrziB5urmwPCeXl3y7,Arijit Singh,Heartless,Main Dhoondne Ko Zamaane Mein,69,262986,False,0.329,0.45,2,-6.312,0,0.0405,0.594,0.0,0.13,0.284,80.095,4,pop,"Arijit Singh, Main Dhoondne Ko Zamaane Mein",13
2TzyJEUfWHGRsk3r6Emvbk,Param Singh;Kamal Kahlon;Pratik Studio,Daru Badnaam,Daru Badnaam,68,185333,False,0.541,0.676,8,-3.893,0,0.153,0.442,0.0,0.159,0.845,90.037,4,pop,"Param Singh;Kamal Kahlon;Pratik Studio, Daru Badnaam",7
4kaLkst9lT3sQ5Crgxs3ic,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),Pani Da Rang - Male Vocals,68,240786,False,0.441,0.618,4,-8.511,0,0.0386,0.295,6.65e-05,0.105,0.454,98.031,4,pop,"Ayushmann Khurrana, Pani Da Rang - Male Vocals",6
2LcXJP95e4HKydTZ2mYfrx,Roop Kumar Rathod,Rab Ne Bana Di Jodi (Original),Tujh Mein Rab Dikhta Hai,71,281573,False,0.56,0.604,8,-8.732,1,0.0866,0.315,1.12e-06,0.176,0.75,84.784,4,pop,"Roop Kumar Rathod, Tujh Mein Rab Dikhta Hai",4
0X7g825ekNNiCWWV7queDr,Kaka,Mitti De Tibbe,Mitti De Tibbe,67,273251,False,0.849,0.853,6,-3.4,0,0.159,0.355,0.0,0.0896,0.794,129.966,4,pop,"Kaka, Mitti De Tibbe",4
1GzgV0pRSUbenz25xWV2s8,Payal Dev;Badshah,Tauba (feat. Badshah),Tauba (feat. Badshah),68,199310,False,0.727,0.56,9,-6.175,1,0.079,0.462,0.0,0.109,0.684,86.993,4,pop,"Payal Dev;Badshah, Tauba (feat. Badshah)",7
7cVe3mYMIfhOlz1NXFWv70,Sidhu Moose Wala,No Name,0 to 100,71,108493,False,0.742,0.675,8,-6.551,1,0.0907,0.139,0.0,0.167,0.679,145.989,4,pop,"Sidhu Moose Wala, 0 to 100",3
4HKbWbn8acXeTq6j0rqO5z,Navaan Sandhu,Plug Talk,Plug Talk,67,162346,False,0.678,0.815,4,-1.736,0,0.264,0.0336,0.0,0.318,0.474,95.969,4,pop,"Navaan Sandhu, Plug Talk",14
5OMUXgfXsSukZ0zxelpC3b,A.R. Rahman;Jaswinder Singh;Shiraz Uppal,Raanjhanaa (Original Motion Picture Soundtrack),Raanjhanaa,69,254653,False,0.673,0.714,9,-8.042,1,0.039,0.111,0.0,0.0858,0.78,112.941,4,pop,"A.R. Rahman;Jaswinder Singh;Shiraz Uppal, Raanjhanaa",13
27SdWb2rFzO6GWiYDBTD9j,Sia,This Is Acting,Cheap Thrills,78,211666,False,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,4,pop,"Sia, Cheap Thrills",1
7FcQRdlqMvAKmQH1SXCk1s,Mika Singh;Ali Quli Mirza,Ishqam,Ishqam,70,194418,False,0.735,0.839,10,-4.263,0,0.0381,0.129,0.0,0.41,0.609,100.017,4,pop,"Mika Singh;Ali Quli Mirza, Ishqam",7
